latlon_postcode,latlon_postcode_district,latlon_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,brand,addr_housenumber,addr_street,addr_city,addr_postcode,addr_full,phone,website,wikidata,opening_hours,postcode_district,postcode_area,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,postcode_district_x,postcode_area_y
,SE6,SE,node,9117411107,node/9117411107,51.4423194,-0.033722,The Blythe Hill Tavern,,,319,Stanstead Road,London,,,+44 20 8690 5176,https://www.blythehilltavern.org.uk,Q112810610,Mo-We 11:00-23:00; Th-Sa 11:00-24:00; Su 12:00-23:00,,,,,,,SE6,SE
,W14,W,node,9205363977,node/9205363977,51.4944109,-0.2127554,The Albion,,,121,Hammersmith Road,London,,,,http://www.thealbionpub.com/,,,,,,,,,W14,W
,EC3R,EC,node,9306966309,node/9306966309,51.510923,-0.081332,Tank & Paddle Minster Court,Stonegate,,3,Mincing Lane,London,,,+44 20 7929 8399,https://www.tankandpaddle.co.uk/minster-court,,,,,,,,,EC3R,EC
,SW9,SW,node,9316184134,node/9316184134,51.4699105,-0.1172631,Grosvenor Arms,,,17,Sidney Road,London,,,,https://www.thegrosvenorarmsbrixton.com/,,"Mo-Fr 16:00-23:59,00:00-11:30; Sa 12:00-23:30; Su 12:00-22:30",,,,,,,SW9,SW
,,,node,9349335666,node/9349335666,51.4026419,-0.3446994,Prince of Wales,,,23,Bridge Road,East Molesey,,,,,,,,,,,,,,
,,,node,9389683114,node/9389683114,51.6546184,-0.3989006,The Market Tavern,,,28,Market Street,Watford,,,,,,,,,,,,,,
,E2,E,node,9394266492,node/9394266492,51.5308048,-0.0757684,The Hoxton Hound,,Brewhouse & Kitchen,,,,,,,,,,,,,,,,E2,E
,,,node,9470159573,node/9470159573,51.657275,-0.2721574,The Pick & Shovel,,,148,Shenley Road,Borehamwood,,,,https://www.facebook.com/p/The-Pick-Shovel-Borehamwood-61557349570876/,Q88916099,,,,,,,,,
,SE4,SE,node,9510946145,node/9510946145,51.4642009,-0.0373021,Parlez,,,16,Coulgate Street,London,,,,,,,,,,,,,SE4,SE
,,,node,9522865779,node/9522865779,51.4454917,0.21303,The Growler Stop,,,,Spital Street,Dartford,,,,https://www.growlerstop.co.uk/,,,,,,,,,,
,,,node,9534867395,node/9534867395,51.6539263,-0.394,Mad Squirrel Taproom,,,3,High Street,Watford,,,,,,,,,,,,,,
,SE13,SE,node,9607793865,node/9607793865,51.4632432,-0.0107425,Joiners Arms,,,66,Lewisham High Street,London,,,,,,,,,,,,,SE13,SE
,SE8,SE,node,9657161178,node/9657161178,51.4790804,-0.0262163,Badger Badger,,,139-145,Deptford High Street,London,,,+44 20 8691 5642,https://www.badgerbadger.org/,,Mo-Th 10:00-23:00; Fr 10:00-25:00; Sa-Su 12:00-25:00,,,,,,,SE8,SE
,,,node,9658592156,node/9658592156,51.4367221,0.2311618,Champions Bar,,,,,,,,,,,,,,,,,,,
,SE18,SE,node,9669182144,node/9669182144,51.4808444,0.078666,The Plum Tree Beer Shop,,,154,Plumstead Common Road,London,,,,,,,,,,,,,SE18,SE
,N17,N,node,9739982235,node/9739982235,51.590616,-0.0567958,Beavertown Brewery Taproom,Beavertown,,,Mill Mead Road,London,,,,https://beavertownbrewery.co.uk/pages/taproom,,Sa-Su 12:00-21:00,,,,,,,N17,N
,SE1,SE,node,9762808911,node/9762808911,51.5034633,-0.1066199,The Anchor & Hope,,,36,The Cut,London,,,+44 20 7928 9898,https://www.anchorandhopepub.co.uk,,Mo-Tu 16:00-22:30; We-Sa 11:00-22:30; Su 12:00-18:00,,,,,,,SE1,SE
,N4,N,node,9805131739,node/9805131739,51.5648205,-0.1047935,The Twelve Pins,,,263,Seven Sisters Road,London,,,,,,"Mo-Th 12:00-24:00; Fr 11:00-24:00; Sa 00:00-01:00,11:00-24:00; Su 00:00-01:00,11:00-24:00",,,,,,,N4,N
,SE15,SE,node,9833906511,node/9833906511,51.4696022,-0.0695297,Brick Brewery Taproom,,,,,,,,,https://brickbrewery.co.uk,,,,,,,,,SE15,SE
,,,node,9837045117,node/9837045117,51.6412351,-0.3586477,Horse & Chains,,,,,,,,,,,,,,,,,,,
,SW4,SW,node,9878756230,node/9878756230,51.4661168,-0.1421957,Old Town Tavern,,,29,North Street,,,,+44 20 7642 8642,https://www.oldtowntavern.co.uk/,,"Mo 17:00-22:00; Tu-Th 17:00-00:00; Fr, Sa 14:00-02:00; Su 12:00-23:00",,,,,,,SW4,SW
,SE3,SE,node,9891375140,node/9891375140,51.4771393,0.0188457,The Green Goddess,,,43A,Vanbrugh Park,London,,,,https://www.thegreengoddess.pub/,,Tu 16:00-22:30; We-Sa 12:00-22:30; Su 12:00-21:00,,,,,,,SE3,SE
,SW6,SW,node,9908253789,node/9908253789,51.474133,-0.2131703,Bishops,,,399,Fulham Palace Road,London,,,,https://www.bishopsbar.co.uk/,,,,,,,,,SW6,SW
,SE1,SE,node,9962758030,node/9962758030,51.5021808,-0.1154758,BrewDog,,BrewDog,1,The Sidings,London,,,,https://drink.brewdog.com/uk/brewdog-waterloo,,,,,,,,,SE1,SE
,,,node,10018880685,node/10018880685,51.6166175,0.2996214,Brewery Tap,Stonegate,,,Primrose Hill,Brentwood,,,,https://www.craftunionpubs.com/brewery-tap-brentwood,,,,,,,,,,
,SE17,SE,node,10062643211,node/10062643211,51.4938637,-0.0973295,The Rosy Hue,,,,,,,,,,,,,,,,,,SE17,SE
,,,node,10081585973,node/10081585973,51.6701748,-0.3970608,Cother Arms,Stonegate,,,,,,,,https://www.craftunionpubs.com/cother-arms-watford,,,,,,,,,,
,SW9,SW,node,10087011293,node/10087011293,51.4634936,-0.1094562,Brixton Brewery Tap Room,,,548,Brixton Station Road,London,,,,https://brixtonbrewery.com/pages/taproom,,,,,,,,,SW9,SW
,N1,N,node,10092511647,node/10092511647,51.5361093,-0.0934055,The Hanbury,,,33,Linton Street,London,,,,https://www.thehanbury.co.uk/,,Mo 15:00-22:00; Tu-Th 12:00-22:00; Fr-Sa 12:00-23:00; Su 12:00-22:00,,,,,,,N1,N
,SE18,SE,node,10095833252,node/10095833252,51.4933673,0.0634517,Prince Albert Rose's,,,,,,,,,,,,,,,,,,SE18,SE
,SE10,SE,node,10105926112,node/10105926112,51.4731439,-0.0153915,The Graduate,,,107-109,Blackheath Road,London,,,+44 20 8694 8542,https://thegraduate.uk/,,"Mo-Th, Sa 11:00-24:00; Fr 11:00-26:30; Su 11:30-23:00",,,,,,,SE10,SE
,,,node,10112312066,node/10112312066,51.6008844,-0.3181673,Life of Reilly,,,,,,,,,,,,,,,,,,,
,,,node,10155383322,node/10155383322,51.414309,-0.3006312,The Grey Horse,,,46,Richmond Road,Kingston upon Thames,,,+44 20 8617 9860,https://www.grey-horse.co.uk,,Su-Th 12:00-23:00; Fr-Sa 12:00-01:00,,,,,,,,
,N12,N,node,10213894381,node/10213894381,51.6129652,-0.1756474,Finchley Tavern,,,686,High Road,London,,,,,,,,,,,,,N12,N
,E1,E,node,10245706076,node/10245706076,51.520961,-0.0724088,Brick Lane Taproom,,,,Brick Lane,London,,,,https://www.bricklanetaproom.co.uk/,,,,,,,,,E1,E
,E1,E,node,10251784717,node/10251784717,51.5172501,-0.0702726,The Buxton,,,42,Osborn Street,London,,,,,,"Mo-Th 08:00-23:00; Fr,Sa 08:00-23:30; Su 08:00-19:30",,,,,,,E1,E
,SE10,SE,node,10253245701,node/10253245701,51.4862674,0.0132944,The River Ale House,,,131,Woolwich Road,London,,,,https://www.theriveralehouse.com/,,Mo-Th 16:00-23:00; Fr 14:00-23:00; Sa 12:00-23:00; Su 13:00-23:00,,,,,,,SE10,SE
,N17,N,node,10261263865,node/10261263865,51.6022547,-0.0674075,Beavertown Corner Pin,Beavertown Brewery,,732,High Road,London,,,,https://beavertownbrewery.co.uk/pages/corner-pin,,Mo-We 12:00-22:00; Th-Fr 12:00-23:00; Sa 11:00-23:00; Su 11:00-21:00,,,,,,,N17,N
,N17,N,node,10263469468,node/10263469468,51.6020531,-0.0674609,No.8 Tottenham,,,724-726,High Road,London,,,,,,,,,,,,,N17,N
,SE10,SE,node,10266440541,node/10266440541,51.4808515,-0.007991,Kings Arms,,Greene King,16,King William Walk,London,,,+44 20 8858 4544,https://www.greeneking-pubs.co.uk/pubs/greater-london/kings-arms-greenwich/,,Mo-Th 11:00-23:00; Fr-Sa 11:00-24:00; Su 12:00-23:00,,,,,,,SE10,SE
,SE10,SE,node,10266440578,node/10266440578,51.4812645,-0.0090227,The Coach and Horses,,Young's,13,,London,,,+44 20 8293 0880,https://www.the-coach-and-horses.co.uk/,Q27080590,Mo-Sa 11:00-23:00; Su 12:00-22:30,,,,,,,SE10,SE
,SE10,SE,node,10266440595,node/10266440595,51.4816772,-0.0098856,The Spanish Galleon,,,48,Greenwich Church Street,London,,,+44 20 8858 3664,https://www.spanishgalleon.co.uk/,Q17020810,Mo-We 10:30-23:00; Th 10:30-24:00; Fr 10:30-26:00; Sa 10:00-26:00; Su 10:00-23:00,,,,,,,SE10,SE
,SE10,SE,node,10266440600,node/10266440600,51.4819384,-0.0091343,The Admiral Hardy,,,7,College Approach,London,,,+44 20 8293 9535,https://admiralhardygreenwich.co.uk/,Q26350524,Mo 12:00-19:00; Tu-We 12:00-21:00; Th-Sa 12:00-23:00; Su 12:00-20:00,,,,,,,SE10,SE
,SE10,SE,node,10266440633,node/10266440633,51.4822685,-0.0097961,The Gipsy Moth,,Castle,60,Greenwich Church Street,London,,,+44 20 8858 0786,https://www.thegipsymothgreenwich.co.uk/,,Su-Th 12:00-23:00; Fr-Sa 12:00-00:00,,,,,,,SE10,SE
,SE10,SE,node,10266443623,node/10266443623,51.4798001,-0.0071684,Greenwich Tavern,,,1,King William Walk,London,,,+44 20 8858 8791,https://www.greenwichtavern.co.uk/,Q121296663,,,,,,,,SE10,SE
,SE10,SE,node,10266449760,node/10266449760,51.481845,-0.0011257,The Plume of Feathers,,,19,Park Vista,London,,,+44 20 8858 1661,https://plumegreenwich.com/,,Mo-Th 12:00-23:00; Fr 12:00-23:30; Sa 11:00-23:30; Su 12:00-22:30,,,,,,,SE10,SE
,SE3,SE,node,10280296806,node/10280296806,51.4667202,0.0078239,O'Neill's,,O'Neill's,52,Tranquil Vale,London,,,+44 20 8463 9230,https://www.oneills.co.uk/national-search/london/blackheath,,Mo-Th 12:00-23:00; Fr 12:00-24:00; Sa 10:00-24:00; Su 10:00-23:00,,,,,,,SE3,SE
,,,node,10557816972,node/10557816972,51.3893975,0.0751533,Daylight Inn,,,,Station Square,Orpington,,,,https://www.thedaylightinn.co.uk/,Q21008650,,,,,,,,,
,W1H,W,node,10582361575,node/10582361575,51.5193391,-0.1614773,The Duke of Wellington,,,94A,Crawford Street,London,,,,https://thedukew1h.co.uk/,Q21008653,,,,,,,,W1H,W
,,,node,10582631413,node/10582631413,51.559642,0.0698741,Jono's,,,,Cranbrook Road,Ilford,,,,,,,,,,,,,,
,,,node,10728654718,node/10728654718,51.5884349,0.0810853,The Chequers,,,2,High Street,Ilford,,,+44 20 3659 3948,https://www.thechequersbarkingside.co.uk/,,Mo-Th 12:00-23:00; Fr-Sa 12:00-00:00; Su 12:00-23:00,,,,,,,,
,SE16,SE,node,10803150329,node/10803150329,51.4924675,-0.0653751,The Tranquil Tiger,,,,,,,,,,,Mo-Fr 12:00-23:00; Sa-Su 12:00-24:00,,,,,,,SE16,SE
,,,node,10816378577,node/10816378577,51.6542856,-0.2784736,The Alfred Arms,,,22,Shenley Road,Borehamwood,,,,,,,,,,,,,,
,SE18,SE,node,10880980667,node/10880980667,51.4795761,0.0690296,The Lord Herbert,,,47,Herbert Road,London,,,+44 20 8854 6409,,,,,,,,,,SE18,SE
,W2,W,node,10895507318,node/10895507318,51.5160154,-0.1769998,The Mad Bishop & Bear,,Fuller's,,,,,,,https://www.madbishopandbear.co.uk/,,,,,,,,,W2,W
,NW9,NW,node,10924079510,node/10924079510,51.5871138,-0.2514525,Erins Hope,,,189,Edgware Road,London,,,,,,,,,,,,,NW9,NW
,WC1H,WC,node,10937912505,node/10937912505,51.5264877,-0.1243374,Shuffleboard Bar London,Generator London,,37,Tavistock Place,London,,,,https://shuffleboardbars.com/london/,,Mo-Su 12:00-23:00,,,,,,,WC1H,WC
,,,node,10948970968,node/10948970968,51.6219773,0.1201361,Two Brewers,,,,,,,,,,,,,,,,,,,
,,,node,10965193065,node/10965193065,51.3526443,-0.0164885,Man on the Moon,,,,,,,,,,,,,,,,,,,
,SW9,SW,node,11006274641,node/11006274641,51.4609224,-0.111238,Ghost Whale,,,70,Atlantic Road,London,,,+44 20 7207 1641,https://www.ghostwhalelondon.com,,"Mo 16:00-20:00; Tu 16:00-21:00; We 16:00-23:00; Th-Sa 12:00-23:00; Su, PH 12:00-20:00",,,,,,,SW9,SW
,SE16,SE,node,11007684249,node/11007684249,51.4972723,-0.0716422,Enid Street Tavern,,,87,Enid Street,,,,,,,,,,,,,,SE16,SE
,,,node,11019827413,node/11019827413,51.3896258,-0.29768,The Prince of Wales,,Fuller's,117,Ewell Road,Surbiton,,,,https://www.princeofwalessurbiton.co.uk/,,,,,,,,,,
,E16,E,node,11020498904,node/11020498904,51.5133965,0.0094776,Husk Brewery & Taproom,Husk Brewing Ltd,,5,Silvertown Way,London,,,+44 20 7474 3827,https://www.huskbrewing.com/,,Fr 17:00-23:00; Sa 13:00-20:00; Su 14:00-23:00,,,,,,,E16,E
,NW1,NW,node,11045432726,node/11045432726,51.5422013,-0.1433341,3 Locks Brewing Company,,,,,,,,,https://www.3locksbeer.com/,,,,,,,,,NW1,NW
,E17,E,node,11061470043,node/11061470043,51.5805937,-0.0322753,Untraditional Pub,,,35,St James Street,London,,,+44 20 8521 5552,https://www.pillarsbrewery.com/pages/untraditional-pub,,Tu 16:00-22:30; We 14:00-22:30; Th-Sa 12:00-22:30; Su 12:00-21:30; Mo off,,,,,,,E17,E
,,,node,11067789496,node/11067789496,51.4064359,0.013411,The Greyhound,JD Wetherspoons,Wetherspoon,205,High Street,Bromley,,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-greyhound-bromley,Q88916709,,,,,,,,,
,E2,E,node,11128539820,node/11128539820,51.5293915,-0.076803,Great Beyond Brewery,,,417,Union Walk,London,,,,https://greatbeyond.beer/,,,,,,,,,E2,E
,SE1,SE,node,11146695407,node/11146695407,51.5004616,-0.0808232,CROL&CO,,,,Tanner Street,London,,,,https://www.crolandcocoffee.com/,,,,,,,,,SE1,SE
,SE17,SE,node,11163028502,node/11163028502,51.4916783,-0.0963181,Feed the Yak,,,,,,,,,,,,,,,,,,SE17,SE
,,,node,11191798690,node/11191798690,51.4010686,-0.3599326,The Europa,,,171,Walton Road,East Molesey,,,,,,,,,,,,,,
,,,node,11266940563,node/11266940563,51.3555302,-0.0203953,Radnall Tavern,,,,,,,,,,,,,,,,,,,
,N13,N,node,11269168700,node/11269168700,51.6178159,-0.1098123,Chestnut Tree,,,,Alderman's Hill,London,,,,,,,,,,,,,N13,N
,SE18,SE,node,11293946841,node/11293946841,51.4822347,0.0698498,Fox & Hounds,,,57,Plumstead Common Road,London,,,,,,,,,,,,,SE18,SE
,SE1,SE,node,11294886973,node/11294886973,51.4979274,-0.0729433,"It ain't much, if it ain't Dutch",,,67-68,Enid Street,,,,,,,Th 17:00-22:00; Fr 15:00-22:30; Sa 12:00-22:30; Su 12:00-21:00,,,,,,,SE1,SE
,SE1,SE,node,11304573103,node/11304573103,51.5019458,-0.0797555,Hop Kingdom,,,16,Druid Street,London,,,+44 20 3730 4129,https://hopking.org,,Mo-Th 16:00-23:00; Fr-Sa 12:00-23:00; Su 12:00-22:00;,,,,,,,SE1,SE
,W12,W,node,11343785904,node/11343785904,51.5095827,-0.2228276,Westwood,,,,,,,,,,,,,,,,,,W12,W
,SW16,SW,node,11383287247,node/11383287247,51.4365801,-0.1280279,Stanley's of Streatham,,,,Streatham High Road,London,,,,,,,,,,,,,SW16,SW
,SW16,SW,node,11383287251,node/11383287251,51.4362887,-0.1280882,Five Bells,,,68-70,Streatham High Road,London,,,,,,,,,,,,,SW16,SW
,,,node,11400151675,node/11400151675,51.390089,0.0738376,One Inn the Wood,,,209,Petts Wood Road,Orpington,,,,,,,,,,,,,,
,,,node,11402769342,node/11402769342,51.4612183,-0.3112934,The White Swan,,,26,Old Palace Lane,Richmond,,,+44 20 8940 0959,https://www.whiteswanrichmond.co.uk/,,"Mo-Sa 12:00-23:00, Su 12:00-22:30",,,,,,,,
,NW1,NW,node,11445942141,node/11445942141,51.5289697,-0.1323497,The Captain Flinders,,Wetherspoon,34-38,Eversholt Street,London,,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/the-captain-flinders,,,,,,,,,NW1,NW
,,,node,11446454119,node/11446454119,51.6038797,-0.3396724,The Laurels,,,,,,,,,,,,,,,,,,,
,NW1,NW,node,11545207226,node/11545207226,51.5415191,-0.1363874,Werewolf Beer,,,87,Randolph Street,London,,,,https://www.werewolfbeer.com/,,"We, Fr 16:00-21:00; Sa 12:00-21:00; Su 14:00-21:00",,,,,,,NW1,NW
,E14,E,node,11603173108,node/11603173108,51.5028307,-0.0134968,Crate,,,14,Water Street,London,,,,,,,,,,,,,E14,E
,,,node,11626222191,node/11626222191,51.308416,0.3115984,The Bull Hotel,,,,,,,,,,,,,,,,,,,
,,,node,11626270361,node/11626270361,51.3057957,0.3297969,The Moat,,,,,,,,,,,,,,,,,,,
,SW17,SW,node,11735382754,node/11735382754,51.4307605,-0.1869567,The Phoenix,,,,Plough Lane,London,,,,https://bythehorns.co.uk/plough-lane/,,,,,,,,,SW17,SW
,,,node,11739120991,node/11739120991,51.6566812,-0.2745026,Good Companion,,Craft Union,,Shenley Road,Borehamwood,,,,https://www.craftunionpubs.com/good-companion-borehamwood,,,,,,,,,,
,SE4,SE,node,11786475613,node/11786475613,51.4591881,-0.0340818,Joyce,,,294,Brockley Road,London,,,,https://joycebrockley.com/,,Tu-Th 16:00-23:00; Fr 16:00-24:00; Sa 12:00-24:00; Su 12:00-23:00,,,,,,,SE4,SE
,N14,N,node,11901214589,node/11901214589,51.6335353,-0.1316385,Annie Twomeys,,,110-112,Chase Side,London,,,+44 20 8882 3372,,,,,,,,,,N14,N
,W1D,W,node,11926973569,node/11926973569,51.5107981,-0.1323302,Waxy O'Connor's London,,,14-16,Rupert Street,London,,,+442072870255,https://waxyoconnorslondon.co.uk,,,,,,,,,W1D,W
,,,node,11952231689,node/11952231689,51.4130392,-0.3004908,Whelans,,,20,Richmond Road,Kingston Upon Thames,,,,,,,,,,,,,,
,N8,N,node,12007863407,node/12007863407,51.5874988,-0.1186871,Three Compasses,,,62,High Street,London,,,+44 20 3154 4646,https://www.threecompasseshornsey.com/,,Mo-Th 15:00-23:00; Fr 15:00-00:00; Sa 12:00-00:00; Su 12:00-23:00,,,,,,,N8,N
,N8,N,node,12007863429,node/12007863429,51.5872319,-0.1204597,North Eight,,,26,High Street,London,,,+44 7958 688 191,,,Mo-Th 12:00-00:00; Fr-Sa 11:00-27:00; Su 11:00-00:00,,,,,,,N8,N
,,,node,12023263602,node/12023263602,51.5581683,-0.2807653,The White Horse,,Fuller's,4,Wembley Park Boulevard,Wembley,,,+44 20 8237 8037,https://www.whitehorsewembley.co.uk/,,Mo-Sa 12:00-23:00; Su 12:00-22:30,,,,,,,,
,SW9,SW,node,12029142595,node/12029142595,51.4617441,-0.1118766,Flamingo Electric,,,,,,,,,,,,,,,,,,SW9,SW
,W1T,W,node,12045676386,node/12045676386,51.517691,-0.1333706,Bricklayers Arms,Samuel Smith,Samuel Smith,31,Gresse Street,London,,,+44 20 7636 5593,,Q132716823,Mo-Sa 11:00-23:00; Su 12:00-22:30,,,,,,,W1T,W
,W5,W,node,12077358666,node/12077358666,51.529258,-0.2916185,Ashbourne Bar and Restaurant,,,,,,,,,,,,,,,,,,W5,W
,SW4,SW,node,12093799635,node/12093799635,51.4623566,-0.137969,VennStreet Records,,,78,Venn Street,,,,+44 20 3006 5911,https://www.vennstreetrecords.com/,,"Mo-Tu,Su 17:00-24:00; We 17:00-01:00; Th-Sa 17:00-02:00",,,,,,,SW4,SW
,W1F,W,node,12183990594,node/12183990594,51.5130058,-0.1391809,The Ganton Arms,,,,Ganton Street,London,,,+44 20 3813 5941,,,"Mo-We,Su 11:30-23:00; Th-Sa 11:30-24:00",,,,,,,W1F,W
,SE3,SE,node,12185302738,node/12185302738,51.4767777,0.0187041,The Royal Standard,,,44,Vanbrugh Park,London,,,+44 20 8858 1533,https://www.royalstandardblackheath.co.uk,Q106231502,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-22:30,,,,,,,SE3,SE
,SE3,SE,node,12189261755,node/12189261755,51.469352,0.0104158,The Princess of Wales,,,1a,Montpelier Row,London,,,+44 20 8852 5784,https://www.princessofwalespub.co.uk/,,Mo-Sa 12:00-23:00; Su 12:00-22:30,,,,,,,SE3,SE
,SW12,SW,node,12197064449,node/12197064449,51.4461436,-0.1500124,Bob's Courtyard Bar,,,92A,Balham High Road,London,,,,https://www.postmarket.co.uk/,,,,,,,,,SW12,SW
,E10,E,node,12198799907,node/12198799907,51.5588363,-0.0075174,The Leyton Engineer,Remarkable Pubs Ltd.,,256,High Road Leyton,London,,,,https://theleytonengineer.co.uk/,,Mo-We 16:00-23:00; Th 12:00-23:00; Fr 12:00-00:30; Sa 12:00-01:00; Su 12:00-23:00,,,,,,,E10,E
,SW12,SW,node,12199018632,node/12199018632,51.4462618,-0.1501313,Balham House,,,92A,Balham High Road,London,,,,https://www.postmarket.co.uk/,,Mo-Su 18:00-23:00,,,,,,,SW12,SW
,SE3,SE,node,12202023783,node/12202023783,51.4665378,0.0071768,The Crown,,Shepherd Neame,49,Tranquil Vale,London,,,+44 20 8852 0326,https://www.crownblackheath.co.uk/,,Mo-Fr 12:00-23:00; Sa 11:00-23:00; Su 12:00-22:30,,,,,,,SE3,SE
,NW2,NW,node,12229930329,node/12229930329,51.5605361,-0.2526835,Katie's Bar,,,,,,,,,,,,,,,,,,NW2,NW
,SE1,SE,node,12231843057,node/12231843057,51.5028376,-0.1150963,Wetherspoons - The Lion & The Unicorn,,Wetherspoon,,"The Sidings, Waterloo Station",London,,,,https://www.jdwetherspoon.com/pubs/the-lion-the-unicorn-london/,,,,,,,,,SE1,SE
,EC2R,EC,node,12250692107,node/12250692107,51.5145461,-0.0908832,Goldwood,,,,,,,,,,,,,,,,,,EC2R,EC
,N9,N,node,12400890860,node/12400890860,51.6254907,-0.0636229,The Lamb,,,,,,,,,,,,,,,,,,N9,N
,EC4M,EC,node,12431593816,node/12431593816,51.5129827,-0.093276,The Wren Tavern,,,67-69,Watling Street,London,,,,,,,,,,,,,EC4M,EC
,W8,W,node,12437701305,node/12437701305,51.5072365,-0.1948618,The Blue Stoops,,,127-129,Kensington Church Street,London,,,+44 7538 677570,https://www.thebluestoops.com,,"Mo-We 12:00-23:30, Th-Sa 12:00-24:00, Su 12:00-22:30",,,,,,,W8,W
,SE9,SE,node,12438617775,node/12438617775,51.4589403,0.0802428,Lingfield,,,11,Lingfield Crescent,,,,,,,,,,,,,,SE9,SE
,E1,E,node,12529152052,node/12529152052,51.511524,-0.0727234,Goodman's Field,,Wetherspoon,87-91,Mansell Street,London,,,,https://www.jdwetherspoon.com/pubs/all-pubs/england/london/goodmans-field-tower-hamlets,Q88973874,,,,,,,,E1,E
,E3,E,node,12531850553,node/12531850553,51.5405898,-0.0208404,Lvls,,,,Succession Walk,London,,,,https://www.lvls.london/,,,,,,,,,E3,E
,SE14,SE,node,12532959124,node/12532959124,51.4754484,-0.0356579,The Shirker's Rest,,,9,Lewisham Way,London,,,,,,,,,,,,,SE14,SE
,SE14,SE,node,12532959125,node/12532959125,51.4755875,-0.0359293,Marquis of Granby,,,322,New Cross Road,London,,,+44 20 8692 3140,https://marquis-of-granby.edan.io/,,Mo-Th 14:00-24:00; Fr-Sa 12:00-25:00; Su 12:00-24:00,,,,,,,SE14,SE
,SE8,SE,node,12532965637,node/12532965637,51.4783704,-0.025882,Jam Circus,,Antic,120-122,Deptford High Street,London,,,+44 20 8692 6859,https://jamcircus.com/,,Mo-Th 16:00-23:00; Fr 16:00-25:00; Sa 12:00-25:00; Su 12:00-22:30,,,,,,,SE8,SE
,EC3N,EC,node,12534156760,node/12534156760,51.5126038,-0.0784658,The Fenchurch,,,72,Fenchurch Street,London,,,,,,,,,,,,,EC3N,EC
,EC4R,EC,node,12534156761,node/12534156761,51.5117408,-0.0926706,The Bolter,,,,Queen Street,London,,,,https://thebolter.co.uk/,,,,,,,,,EC4R,EC
,SE14,SE,node,12569588804,node/12569588804,51.4754886,-0.0466889,The Five Bells,Stonegate,,155,New Cross Road,London,,,,https://www.craftunionpubs.com/five-bells-new-cross,Q27085557,Mo-Th 12:00-23:00; Fr-Sa 12:00-24:00; Su 12:00-23:00,,,,,,,SE14,SE
,SE15,SE,node,12569614013,node/12569614013,51.4737143,-0.0586599,Beer Rebellion,,,129,Queen's Road,London,,,,,,,,,,,,,SE15,SE
,SE5,SE,node,12572448542,node/12572448542,51.4738085,-0.0926516,The Tiger,,,18-19,Camberwell Green,London,,,,,,,,,,,,,SE5,SE
,SE5,SE,node,12572448556,node/12572448556,51.4738247,-0.0906436,The Hermits Cave,,,28,Camberwell Church Street,London,,,,,,,,,,,,,SE5,SE
,SE5,SE,node,12572448581,node/12572448581,51.4740302,-0.0903889,Stormbird,,,25,Camberwell Church Street,London,,,,https://stormbirdcamberwell.com,,Mo 16:00-23:00; Tu-Fr 16:00-24:00; Sa 12:30-24:00; Su 12:30-23:00,,,,,,,SE5,SE
,SE5,SE,node,12572476234,node/12572476234,51.4723805,-0.0928715,The Joiners Arms,,,35,Denmark Hill,London,,,,,,,,,,,,,SE5,SE
,SE5,SE,node,12572476260,node/12572476260,51.4737308,-0.0883606,The Camberwell Arms,,,65,Camberwell Church Street,London,,,,https://thecamberwellarms.co.uk/,,"Mo 17:00-23:00, Tu-Th 12:00-23:00, Fr 12:00-24:00, Sa 11:00-24:00, Su 12:00-23:00",,,,,,,SE5,SE
,SW8,SW,node,12595899238,node/12595899238,51.4746712,-0.1402311,Mondo Tap,,,86-92,Stewarts Road,London,,,,https://mondobeer.com/location/tap-house/,,We-Fr 17:00-23:00; Sa 13:00-23:00; Su 14:00-22:00,,,,,,,SW8,SW
,EC3N,EC,node,12599228001,node/12599228001,51.5118019,-0.0774811,Feeney's 5 Lloyds Avenue,,,5,Lloyd's Avenue,London,,,,https://www.feeneyspubs.com/feeneys-5-lloyds-avenue,,Mo-Sa 11:00-23:30,,,,,,,EC3N,EC
,NW8,NW,node,12599552601,node/12599552601,51.5241025,-0.1746223,Three Falcons Indian Gastropub,,,,Orchardson Street,London,,,,https://threefalcons.com/,,Mo-Su 12:00-23:00,,,,,,,NW8,NW
,,,node,12605423089,node/12605423089,51.4099147,-0.0456995,BR3WERY Craft Brewing Co.,,,253,Beckenham Road,London,,,+44 20 3793 2765,https://www.br3wery.com/new-index,,Mo-Fr 16:00-22:00; Sa 14:00-22:00; Su 14:00-20:00,,,,,,,,
