calc_postcode_district,calc_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,photo_url1,photo_url2,photo_url3,photo_url4,photo_url5,founded,description,has_pub_garden,has_live_music,has_food_available,has_dog_friendly,has_pool_darts,has_accommodation,addr_housenumber,addr_street,phone,website,wikidata,opening_hours,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,opening_hours_e,opening_hours_f,conf_description,conf_phone,conf_founded,conf_operator,conf_has_pub_garden,conf_has_live_music,has_live_sport_tv,conf_has_live_sport_tv,conf_has_food_available,conf_has_dog_friendly,conf_has_pool_darts,conf_has_accommodation,fc_status,fc_error,fc_quality_flags,fc_quality_note,
EC1R,EC,way,99813922,way/99813922,51.5243438,-0.1081924,The Marian Anderson,,,,,,,,"The Marian Anderson is a timeless pub in the heart of London, described as a neighbourhood hideaway. It offers great beer and hearty meals in a cozy setting, with a menu including starters, mains, desserts and drinks. The pub has two inviting rooms with rustic charm and a warm welcome. It also mentions outdoor seating and a warm, relaxed atmosphere. Opening hours are provided and the site includes table reservations. Testimonials highlight a hidden-gem feel, friendly staff, and good Guinness and local ales on draught.",,,TRUE,,,,28-32,Bowling Green Lane,,https://themariananderson.com/,,Mo-Sa 12:00-23:00, Su 12:00-20:00,,,,,,0.9,0,0,0,0.65,0,,0,0.95,0,0,0,ok,,,,
EC1R,EC,way,145481097,way/145481097,51.5243158,-0.1044348,The Sekforde,,https://commons.wikimedia.org/wiki/Special:FilePath/Sekforde_Arms%2C_Clerkenwell%2C_EC1_(2803441655).jpg,,,,,,"The Sekforde is a historic pub where you can enjoy a drink and a bite to eat, including their “infamous” Sunday roast. The page also points visitors to menus and highlights the venue’s history and architecture. There are options to book, and the site suggests the pub can be chosen as a venue, with imagery including the entrance at night and a ballroom.",,,TRUE,,,,34,Sekforde Street,+44 20 7250 0010,https://www.thesekforde.com/,Q27080346,Mo-Th 12:00-23:00, Fr-Su 12:00-24:00,,,,,,0.78,0,0,0,0,0,,0,0.86,0,0,0,ok,,,,
EC1R,EC,way,99057959,way/99057959,51.5294484,-0.1067885,The Shakespeare's Head,,,,,,,,,,,,,,,1,Arlington Way,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1R,EC,way,155363891,way/155363891,51.5232688,-0.1058192,The Three Kings,,,,,,,,"The Three Kings is a characterful London pub in Clerkenwell, with views over St James Clerkenwell and its leafy churchyard. It’s described as a classic pub in the heart of Clerkenwell, known for a warm welcome and a fine selection of food and drink. The site also highlights upstairs private booking rooms for business gatherings or birthday celebrations. Opening hours run Monday–Saturday 12pm–11pm and Sunday 12pm–9pm.",,,TRUE,,,,7,Clerkenwell Close,+44 20 3781 1359,https://www.thethreekings.london,,Mo-Sa 12:00-23:00, Su 12:00-21:00,,,,,,0.86,0,0,0,0,0,,0,0.78,0,0,0,ok,,,,
EC1R,EC,way,665469557,way/665469557,51.5261368,-0.1101095,The Wilmington,,,,,,,,"The Wilmington is a historic 19th-century pub in Clerkenwell, just steps from Exmouth Market. It offers classic pub dining with globally influenced seasonal menus, serving brunch, lunch and dinner, and is especially known for its standout Sunday roasts. The pub highlights warm service and an elegant, comfortable setting with historical features. There’s also a fully equipped function room available to hire all year round for events. Facilities mentioned include disabled access, WiFi, and it’s family friendly and dog friendly.",,,TRUE,TRUE,,,69,Rosebery Avenue,,https://www.wilmingtonclerkenwell.com/,,,,,,,,,0.9,0,0,0,0,0,,0,0.95,0.9,0,0,ok,,,,
EC1V,EC,node,988573532,node/988573532,51.5298098,-0.1048949,Crudough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1V,EC,way,163997057,way/163997057,51.5267439,-0.0808851,Be At One,Stonegate,,,,,,,"Be At One Shoreditch is a cocktail lounge and late bar in 348 Old Street, London (EC1V 9NQ). The venue promises “iconic cocktails” and “electric beats,” with a playfully vibrant cocktail list, fresh pints on tap, and “tasty bar bites” for when you’re feeling peckish. Happy Hour runs every day, including 2-for-1 cocktails and £5 spirit & mixers (until 6pm on Saturdays), plus bar snacks deals. The site also promotes cocktail masterclasses and a late licence, making it suited to afternoon catchups, after-work drinks, and late-night celebrations.",,,TRUE,,,,,,,https://www.beatone.co.uk/shoreditch,,,,,,,,,0.86,0,0,0,0,0,,0,0.9,0,0,0,ok,,,,
EC1V,EC,supabase,,88efd5f1-e9f9-4f0c-a28a-412e52e5ae7d,51.5273,-0.0945365,Britannia,Independent,,,,,,,,,,,,,,,,07932 752156,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1V,EC,way,146543172,way/146543172,51.5281488,-0.1045388,Dame Alice Owen,,,,,,,,"Dame Alice Owen is a Clerkenwell pub on St John Street, known for its sunny beer terrace and regular updates to its blackboards. The pub offers seasonal pizzas and a wine list sourced in small batches to keep it fresh and interesting. It’s described as an “old boozer” with a lively atmosphere, set near a tree-lined square and close to local landmarks like the Angel, Exmouth Market and City University. The pub welcomes families with children until 19:00 and offers private party bookings, with the whole pub available for weekend hire.",TRUE,,TRUE,,,,292-294,St. John Street,0207 833 2160,https://www.damealiceowen.com/,,,,,,,,,0.86,0.98,0,0,0.9,0,,0,0.95,0,0,0,ok,,,,
EC1V,EC,way,167261940,way/167261940,51.5239337,-0.0963178,Il Cicchetto,,,,,,,,,,,,,,,44,Old Street,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1V,EC,way,154856396,way/154856396,51.5270176,-0.089041,Old Fountain,,,,,,,,,,,,,,,3,Baldwin Street,+44 20 7253 2970,https://oldfountain.co.uk/,,,,,,,,,0,0.9,0,0,0,0,,0,0,0,0,0,ok,,,,
EC1V,EC,way,100442829,way/100442829,51.531418,-0.1059198,Old Red Lion,Punch Pubs,https://commons.wikimedia.org/wiki/Special:FilePath/Old_Red_Lion_Theatre_London.jpg,,,,,,"The Old Red (We Are Old Red) is a pub and theatre venue in Islington, described as “600 years young” with a history dating back to 1415. Under one roof it offers strong drinks and hand-made Neapolitan-style pizzas fired hot and fresh every day. The venue is also home to unapologetic fringe theatre, breaking hearts and boundaries since 1979, with bold new writing and wild performances. The site highlights the pub as a place for pints, pizzas, and plays, including pre-show catch-ups and booking spots in the pub.",,,TRUE,,,,418,St. John Street,,https://weareoldred.co.uk/,Q7084824,,,,,,,,0.9,0,0.85,0,0,0,,0,0.95,0,0,0,ok,,,,
EC1V,EC,node,248444184,node/248444184,51.525197,-0.0900377,Sports Bar & Grill,,,,,,,,,,,,,,,174-180,Old Street,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1V,EC,way,97553868,way/97553868,51.5229125,-0.1041261,The Artisan,,,,,,,,,,,,,,,53-54,St John's Square,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1V,EC,way,164010931,way/164010931,51.5272983,-0.094491,The Britannia Public House,Brendan and Deirdre Cluskey,,,,,,1842,"The Britannia Tavern is a charming traditional English pub on Ironmonger Row in London (EC1V 3QR). It’s described as dating back to 1842, with the current building constructed in 1939, and located in the historic parish of St. Lukes. The pub is run by Brendan and Deirdre Cluskey, formerly of the Angel, Old Street, and is positioned as a unique alternative to chain pubs. The venue hosts live music every Saturday, with a varied programme of bands and artists from across London. For occasions, it mentions arranging small snacks, a buffet, or live music.",,TRUE,,,,,94,Ironmonger Row,+44 7932 752156,https://www.britanniatavern.com/,,"Mo-Sa 12:00-23:00; Su,PH 12:00-19:00",,,,,,,0.9,0.95,0.85,0.85,0,0.95,,0,0.6,0,0,0,ok,,,,
EC1V,EC,way,155366810,way/155366810,51.5271864,-0.0970114,The Corner Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1V,EC,way,155354349,way/155354349,51.5232109,-0.1039624,The Dovetail,,,,,,,1998,"The Dovetail is a Belgian bar in historic Clerkenwell (EC1V 4JP), serving Belgian beers since 1998. It has 101 beers on the permanent menu, including 14 on draught, plus guests, seasonal specialties, alcohol-free Belgian beers and rare Lambics. The bar offers a wide range of Trappist, Fruit, Dark, Blonde, Wit and Lambic options, served in the correct glassware, and also has an exclusively French wine selection with spirits and soft drinks. Food is available with legendary Shetland mussels and traditional Belgian dishes like Beef Carbonade, Sausage and Stoemp, plus vegan alternatives, sharing platters and Belgian waffles. The venue has comfortable cloisters and a warm welcome for well-behaved dogs.",,,TRUE,TRUE,,,9-10,Jerusalem Passage,+44 20 7490 7321,https://www.dovetailec1.co.uk,,,,,,,,,0.93,0.98,0.95,0.55,0,0,,0,0.95,0.9,0,0,ok,,,,
EC1V,EC,way,157247469,way/157247469,51.5260468,-0.0851025,The Horns,,,,,,,,,,,,,,,262-264,Old Street,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1V,EC,node,294950903,node/294950903,51.5251618,-0.0905437,The Masque Haunt,Wetherspoon,https://commons.wikimedia.org/wiki/Special:FilePath/Masque_Haunt%2C_St_Lukes%2C_EC1_(3779133000).jpg,,,,,,"The Masque Haunt is a Wetherspoon pub at 168–172 Old Street, Islington, EC1V 9BP, with opening times running from 8:00am to late most days. Facilities include Wi‑Fi, TV screens, a licensed outside area/deck, and step-free access. The venue also highlights children’s meals priced at £4.99 and £5.75, served with a drink and fruit. The pub’s history section links the name “masque haunt” to Elizabethan times, describing masques as lavish dramas with music and dancing, and explaining the “unusual name” idea. The page also mentions guest ale and craft tasting notes and a spritz cocktail range.",TRUE,,TRUE,,,,168-172,Old Street,020 7251 4195,https://www.jdwetherspoon.com/pubs/the-masque-haunt-old-street,Q88973878,,,,,,,,0.78,0.95,0,0.72,0.85,0,,0,0.9,0,0,0,ok,,,,
EC1V,EC,way,149390344,way/149390344,51.5258666,-0.0995814,The Old Ivy House,,,,,,,,"The Old Ivy House is an old-school London boozer in the heart of Clerkenwell (166 Goswell Rd, London). It hosts a lively programme of events including live bands, Friday night jazz, open mic nights, and themed pub quizzes such as “Mimosas and Samosas” and a weekly Tuesday pub quiz. The venue also promotes its food offering via an “Indi kitchen” link to a food menu. There’s also a “Live Band Mario Kart” event with a live band playing the soundtrack on the big screen.",,TRUE,,,,,166,Goswell Road,+44 20 7253 7429,https://oldivyhouse.co.uk/,,Mo-Su 10:00-01:00,,,,,,,0.86,0.95,0,0,0,0.9,,0.35,0.7,0,0,0,ok,,,,
EC1V,EC,way,164244210,way/164244210,51.5265986,-0.0814232,The Reliance,,,,,,,,,,,TRUE,,,,336,Old Street,+44 20 7729 6888,https://therelianceshoreditch.co.uk/,,"Mo-We,Su 12:00-23:00; Th-Sa 12:00-02:00",,,,,,,0.62,0,0,0,0,0,,0,0.78,0,0,0,ok,,,,
EC1V,EC,way,160527361,way/160527361,51.5233123,-0.1012071,The Slaughtered Lamb,Urban Pubs & Bars,,,,,,,"The Slaughtered Lamb in Clerkenwell is a basement venue for live music gigs and comedy nights, plus a lounge bar with craft beers, cocktails and more. It offers seasonal British food and pub classics, with options such as salt and pepper squid, crispy chicken thigh bites, croque monsieur and smash burgers. The venue also has a “secret cocktail bar” upstairs with velvet booths, curated playlists and a cocktail menu featuring drinks like the French Martini and Smoked Old Fashioned. It’s described as ideal for a work lunch or dinner, dates and discreet meetups.",,TRUE,TRUE,,,,34-35,Great Sutton Street,020 7253 1516,https://www.urbanpubsandbars.com/venues/slaughtered-lamb,,"Sa-We 12:00-24:00, Th,Fr 12:00-01:00",,,,,,,0.9,0.95,0,0,0,0.95,,0,0.95,0,0,0,ok,,other_concern,"The page content includes a section for “The Griffin” (address/phone and “On Tap” beers) which appears unrelated to The Slaughtered Lamb, suggesting mixed or incorrect embedded content.",
EC1V,EC,way,164475611,way/164475611,51.5274788,-0.0782005,The Spread Eagle,,,,,,,,,,,,,,,3,Kingsland Road,,,,,,,,,,,,,,,,,,,,,,,,,,,
EC1V,EC,way,149070189,way/149070189,51.5233155,-0.100327,The Sutton Arms,,,,,,,,"The Sutton Arms is a traditional pub in Barbican on Carthusian Street, bringing together world wines, craft beers and British cheeses. It offers dining focused on charcuterie boards with premium Spanish and Italian meats, fresh breads, and a selection of British cheeses, plus toasties. The pub also supports private events and has a “What’s On” section for Barbican. There’s live sport listed, and the bar features a range of beers on cask and keg as well as wine dispensing machines. The venue is described as historic and includes features such as free WiFi and paid parking nearby.",,,TRUE,TRUE,,,16,Great Sutton Street,0207 2530723,https://www.sutton-arms.co.uk/,,,,,,,,,0.9,0.95,0,0.55,0,0,TRUE,0.85,0.95,0.9,0,0,ok,,,,
EC1Y,EC,way,187581780,way/187581780,51.5246654,-0.0873704,The Angel,,,,,,,,"The Angel in London is a discreetly stylish, laid-back pub with a friendly Shoreditch feel. It’s described as snug and quirkily charismatic, offering an encyclopedic drinks menu alongside fresh, flavoursome home-cooked food. The venue suits a range of occasions, from lazy lunches and family dinners to a sumptuous Sunday roast and light bites. There’s also an online booking option and links to a full menu and events, including a World Cup feature. Opening hours are listed for every day, and the page includes the address on City Road and a contact phone number.",,,TRUE,,,,73,City Road,+44 20 7253 3753,https://www.theangelcityroad.co.uk/,,,,,,,,,0.9,0.95,0,0,0,0,,0,0.95,0,0,0,ok,,,,
EC1Y,EC,way,672780137,way/672780137,51.5234086,-0.090095,The Artillery Arms,Fuller's,,,,,,,"The Artillery Arms is a historic pub perched at the edge of the City of London, designed to help you escape the “rat race”. It offers top-notch bar snacks and a menu of delicious toasties, alongside a well-stocked bar with modern craft beers and cask classics. The pub also has an upstairs room, The Barracks, for private events such as business meetings and celebrations. Facilities include board games, free WiFi, real fire, air conditioning, and assistance dogs welcome. Families are welcome, and there’s paid parking nearby.",,,TRUE,TRUE,,,102,Bunhill Row,020 7253 4683,https://www.artillery-arms.co.uk/,,,,,,,,,0.9,0.95,0,0.55,0,0,,0,0.95,0.9,0,0,ok,,,,
EC1Y,EC,way,160279486,way/160279486,51.520922,-0.0921713,The Jugged Hare,,https://commons.wikimedia.org/wiki/Special:FilePath/Jugged_Hare%2C_Barbican%2C_EC1_(7070209737).jpg,,,,,,"The Jugged Hare is a game restaurant tucked away on the edge of the city, known for award-winning food and wine in a warm, relaxed setting. It champions British seasonal produce with a focus on game, foraged ingredients and wild food, with sustainability and provenance highlighted. The menu is described as changing daily, and guests can enjoy a pint at the bar, crafted cocktails, Sunday Roast, or a three-course feast. There are also drinks and dining bookings, plus events such as Sunday feasting and pre-theatre dining.",,,TRUE,,,,49,Chiswell Street,+44-20-7614-0134,https://etmcollection.co.uk/venue/the-jugged-hare/,Q27082427,,,,,,,,0.9,0.95,0,0.35,0,0,,0,0.95,0,0,0,ok,,,,
EC1Y,EC,way,203526627,way/203526627,51.5217251,-0.0969985,The Shakespeare,,,,,,,1964,"The Shakespeare is a family-run, historical pub in the heart of the City, built in 1964 and named after Shakespeare, who lived nearby. Set at 2 Goswell Road in the Barbican, it offers a wide range of beers including Guinness, with a focus on Renegade Brewery lagers and ales. The bar highlights vegan options, plus gluten-free and low ABV (0.5%) choices. There’s a happy hour daily from 5pm to 7pm. The venue also supports private events and can arrange live music or a DJ on request.",,,,,,,2,Goswell Road,+44 20 7253 6116,https://www.theshakespearebarbican.co.uk/,,Mo-Fr 11:00-23:00, Sa 16:00-23:00,,,,,,0.86,0,0.95,0.72,0,0.62,,0,0,0,0,0,ok,,,,
EC1Y,EC,node,291953084,node/291953084,51.5241672,-0.0934981,The Whitecross Tap,Stonegate,,,,,,,"The Whitecross Tap London is a pub in Islington, just a few minutes’ walk from Old Street tube station. It’s a great spot for a relaxing drink, with 16 craft taps offering local beers and guest ales, plus a wide gin selection. The venue also serves pizzas (sourdough pizzas mentioned) and has Food Served hours. Facilities include TNT Sports and Sky Sports, with HD screens for watching sport. There’s an outside area and a beer garden, along with Wi‑Fi and a smoking area. The pub is dog friendly and has a family policy asking under-18s to leave by 6pm.",TRUE,,TRUE,TRUE,,,142-146,Whitecross Street,,https://www.socialpubandkitchen.co.uk/whitecross-tap-old-street,,,,,,,,,0.86,0,0,0,0.9,0,TRUE,0.85,0.9,0.85,0,0,ok,,,,
EC1Y,EC,node,289075156,node/289075156,51.5224839,-0.0928541,Two Brewers,,,,,,,,"The Two Brewers is a traditional, family-run London boozer with a warm, lively atmosphere and friendly service. It’s set at the start of the Whitecross Street food market, a short walk from the Barbican Centre, and offers a classic pub vibe. The pub has a dart board and focuses on drinks, with a range of lagers, four rating ales (including an ever-changing guest ale), fine wines, quality spirits, and soft drinks. Although it doesn’t serve food, you’re welcome to bring your own to enjoy with a proper pint.",,,FALSE,,TRUE,,121,Whitecross Street,,https://twobrewerswhitecross.uk/,,,,,,,,,0.9,0,0,0,0,0,,0,0.95,0,0.75,0,ok,,,,
