calc_postcode,calc_postcode_district,calc_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,addr_housenumber,addr_street,addr_city,phone,website,website_status,website_redirect,wikidata,opening_hours,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,opening_hours_e,opening_hours_f
,N7,N,way,1026061437,way/1026061437,51.5576847,-0.132245,Tufnell Park Tavern,,162,Tufnell Park Road,London,+44 20 7281 6113,https://www.tufnellparktavern.com/,200,,,,,,,,,
,N7,N,node,333205448,node/333205448,51.5462316,-0.1155259,Two Brewers,,,,,,,,,,,,,,,,
,N7,N,way,153027823,way/153027823,51.5508116,-0.1103013,Victoria Tavern,,203,Holloway Road,London,,https://www.victoriatavern-n7.co.uk/,,,,,,,,,,
,N8,N,supabase,,70be8d19-eb97-46f8-b388-f183d6199514,51.5808,-0.124594,Fox,Urban Pubs & Bars,,,,(020) 8161 0388,,,,,,,,,,,
,N8,N,node,255012045,node/255012045,51.5782929,-0.1242398,King's Head,,2,Crouch End Hill,London,,https://www.thekingsheadcrouchend.co.uk/#/,403,,,Mo-We 12:00-23:00, Th-Fr 12:00-24:00, Sa 11:00-25:00, Su 12:00-22:00,,,
,N8,N,node,12633199509,node/12633199509,51.5817289,-0.1263171,Maynard Arms,,70,Park Road,London,+44 2083 416 283,https://www.maynardarmsn8.co.uk/,200,,,Mo-Th 12:00-23:00, Fr-Sa 12:00-24:00, Su 12:00-22:30,,,,
,N8,N,node,370092612,node/370092612,51.5838486,-0.1165681,McCafferty's Bar,,128,Tottenham Lane,London,+44 2083 413 182,https://crouchend.mccaffertysbars.com/,200,,,Mo-Th 11:00-23:00, Fr-Sa 11:00-25:00, Su 11:00-23:00,,,,
,N8,N,node,12007863429,node/12007863429,51.5872319,-0.1204597,North Eight,,26,High Street,London,+44 7958 688 191,,,,,Mo-Th 12:00-00:00, Fr-Sa 11:00-27:00, Su 11:00-00:00,,,,
,N8,N,node,656954583,node/656954583,51.5802977,-0.1231212,Small Beer,,22,Tottenham Lane,London,,https://www.smallbeern8.co.uk,200,,,Mo-We 16:00-01:00, Th-Fr 16:00-02:00, Sa 12:00-02:00, Su 12:00-01:00,,,
,N8,N,node,12633199507,node/12633199507,51.5805629,-0.1239783,The Fox at Crouch End,,2,Park Road,London,+44 2081 610 388,https://www.urbanpubsandbars.com/venues/the-fox-at-crouch-end,200,,,Mo-Th 12:00-23:00, Fr-Sa 11:00-24:00, Su 11:00-22:30,,,,
,N8,N,way,264128874,way/264128874,51.5828445,-0.1275873,The Good Reader,,120,Park Road,London,,https://thegoodreader.co.uk/,200,,,Mo off, Tu-We 15:00-23:00, Th 12:00-23:00, Fr-Sa 12:00-24:00, Su 12:00-22:00,,
,N8,N,way,533228529,way/533228529,51.5881059,-0.1162549,The Great Northern Railway Tavern,Fuller's,67,High Street,London,+44 2081 276 632,https://www.thegreatnorthernrailway.co.uk/,200,,Q17361849,Mo-Th 12:00-23:00, Fr-Sa 12:00-00:00, Su 12:00-22:30,,,,
,N8,N,node,370187947,node/370187947,51.5872491,-0.1325891,The Priory,,169,Priory Road,London,,https://www.thepriorypubn8.com,200,,,"Mo-Su 11:00-24:00; Fr,Sa 11:00-23:00",,,,,,
,N8,N,node,12633147087,node/12633147087,51.5809825,-0.1219242,The Queens,,26,Tottenham Lane,London,,https://www.thequeenscrouchend.co.uk/,200,,Q15979255,Mo-Th 12:00-23:00, Fr-Sa 12:00-24:00, Su 12:00-23:00,,,,
,N8,N,node,12633199535,node/12633199535,51.5776486,-0.1244486,The Railway Tavern,,23,Crouch End Hill,London,+44 20 8348 3396,https://www.the-railwaytavern.co.uk/,200,,,Mo-We 16:00-23:00, Th-Sa 12:00-24:00, Su 12:00-23:00,,,,
,N8,N,node,3750381862,node/3750381862,51.5899928,-0.1052284,The Toll Gate,,26-30,Turnpike Lane,London,,,,,Q88916783,,,,,,,
,N8,N,node,385018022,node/385018022,51.5780068,-0.1237718,The Wooden Cross,,153,Crouch Hill,London,,https://www.the-wooden-cross.com,200,,,Mo-Th 12:00-23:30, Fr-Sa 12:00-24:30, Su 12:00-23:30,,,,
,N8,N,node,12007863407,node/12007863407,51.5874988,-0.1186871,Three Compasses,,62,High Street,London,+44 20 3154 4646,https://www.threecompasseshornsey.com/,200,,,Mo-Th 15:00-23:00, Fr 15:00-00:00, Sa 12:00-00:00, Su 12:00-23:00,,,
,N9,N,node,1139265343,node/1139265343,51.6226095,-0.0660681,Hyde Arms,,,,,,https://thehydearms.co.uk/,,,,,,,,,,
,N9,N,node,1139431615,node/1139431615,51.6248503,-0.0575427,Railway Tavern,,19-20,Market Square,London,,https://publocation.uk/pubs/london/enfield/the-railway-tavern,,,,,,,,,,
,N9,N,supabase,,8b7a5945-c25a-4abd-adba-8759b838ee8a,51.6324,-0.065543,Rising Sun,,,,,(020) 8807 1512,,,,,,,,,,,
,N9,N,supabase,,a9e70c35-5e65-499d-b6f0-0695ec3091e8,51.6354,-0.078288,Stag & Hounds,Ember Inns,,,,(020) 8360 7412,https://www.emberinns.co.uk/nationalsearch/london/the-stag-and-hounds-edmonton#/,,,,,,,,,,
,N9,N,node,1932068442,node/1932068442,51.634544,-0.0781264,The Beehive,,,,,,,,,,,,,,,,
,N9,N,way,401113123,way/401113123,51.6276133,-0.0451022,The Cart,,,,,,,,,,,,,,,,
,N9,N,node,2445347232,node/2445347232,51.633359,-0.0540008,The Cock Tavern,,269,"Hertford Road, Edmonton",,,,,,,,,,,,,
,N9,N,node,2451287638,node/2451287638,51.6300446,-0.0558813,The King William,,192,Hertford Road,,,,,,,,,,,,,
,N9,N,node,12400890860,node/12400890860,51.6254907,-0.0636229,The Lamb,,,,,,,,,,,,,,,,
,NW1,NW,node,11045432726,node/11045432726,51.5422013,-0.1433341,3 Locks Brewing Company,,,,,,https://www.3locksbeer.com/,200,,,,,,,,,
,NW1,NW,way,686252742,way/686252742,51.5223268,-0.1601521,Allsop Arms,Greene King,137,Gloucester Place,London,,https://www.greeneking.co.uk/pubs/greater-london/allsop-arms,200,,,,,,,,,
,NW1,NW,way,150695607,way/150695607,51.5220686,-0.166073,Bell Inn,,91,Bell Street,London,,,,,,,,,,,,
,NW1,NW,way,452856397,way/452856397,51.5360369,-0.1395804,Belushi's,,48-50,Camden High Street,London,,,,,,,,,,,,
,NW1,NW,node,1116251530,node/1116251530,51.5303041,-0.1247771,Betjeman Arms,Young's,Unit 53,,London,+44 20 3040 7158,https://www.thebetjemanarms.co.uk/,200,,,Mo-Sa 08:00-22:00, Su 08:00-20:00,,,,,
,NW1,NW,way,955830217,way/955830217,51.5402938,-0.1434353,Bucks Head,Stonegate,202,Camden High Street,London,,https://www.socialpubandkitchen.co.uk/bucks-head-camden,200,,,,,,,,,
,NW1,NW,supabase,,c1ba0d77-f42e-4a65-a5b3-46c506239b04,51.5413,-0.13858,Camden Road Arms,BrewDog,,,,(020) 7485 4530,,,,,,,,,,,
,NW1,NW,way,132202715,way/132202715,51.5311334,-0.1314202,Cock Tavern,,23,Phoenix Road,London,,,,,,,,,,,,
,NW1,NW,way,337127150,way/337127150,51.5268807,-0.1370264,Crown & Anchor,,137,Drummond Street,London,+44 20 7383 2681,https://www.thecrownandanchornw1.co.uk/,403,,Q18207855,Mo-We 12:00-23:00, Th-Fr 12:00-00:00, Sa 10:00-00:00, Su 10:00-22:30,,,
,NW1,NW,node,294765140,node/294765140,51.5333448,-0.1342188,Eastnor Castle,,,,,,,,,,,,,,,,
,NW1,NW,node,293754855,node/293754855,51.5327738,-0.1373878,Escape Sports Bar & Restaurant,,2,Lidlington Place,London,+44 207 387 2988,https://www.escapemornington.co.uk/,200,,,Mo-Sa 12:00-23:00, Su 12:00-22:00,,,,,
,NW1,NW,node,332118048,node/332118048,51.5286655,-0.1267001,Euston Flyer,Fuller's,83-87,Euston Road,London,,https://www.eustonflyer.co.uk/,200,,,Mo 10:00-23:00, Tu-Th 10:00-23:30, Fr 10:00-24:00, Sa 08:00-00:00, Su 09:00-23:00,,
,NW1,NW,way,93710880,way/93710880,51.5269747,-0.1325619,Euston Tap,,190,Euston Road,London,+44 20 3137 8837,https://eustontap.com/,200,,,Mo-Sa 12:00-23:00, Su 12:00-22:00,,,,,
,NW1,NW,way,224892755,way/224892755,51.5278916,-0.1366815,Exmouth Arms,,1,Starcross Street,London,,,,,Q111119391,,,,,,,
,NW1,NW,way,225465143,way/225465143,51.5348183,-0.1376223,Hope & Anchor,,,,,,,,,,,,,,,,
,NW1,NW,way,1240322213,way/1240322213,51.5471242,-0.1296654,Lord Stanley,,51,Camden Park Road,London,+44 20 7284 3266,https://www.thelordstanley.com,200,,,,,,,,,
,NW1,NW,way,225442626,way/225442626,51.5345548,-0.1393184,Lyttelton Arms,,1,Camden High Street,London,,,,,,,,,,,,
,NW1,NW,node,280145696,node/280145696,51.5288373,-0.1262199,O'Neill's,O'Neill's,73-77,Euston Road,London,,,,,,"Mo-We 08:00-24:00, Th-Sa 08:00-01:00, Su 09:00-24:00",,,,,,
,NW1,NW,way,673989153,way/673989153,51.5257973,-0.1440634,Queen's Head & Artichoke,,30-32,Albany Street,London,,,,,,,,,,,,
,NW1,NW,way,973079813,way/973079813,51.5428927,-0.1421446,Quinn's,,65,Kentish Town Road,London,+44 20 7267 8240,,,,,Tu-We 18:00-00:00, Th-Sa 12:00-02:00, Su 12:00-23:59,,,,
,NW1,NW,way,125751676,way/125751676,51.5283238,-0.1315923,Royal George,Greene King,8-14,Eversholt Street,London,,https://www.greeneking.co.uk/pubs/greater-london/royal-george,200,,,,,,,,,
,NW1,NW,node,3485070520,node/3485070520,51.5281206,-0.1388221,Shaker and Co,,,,,,,,,,,,,,,,
,NW1,NW,node,296889741,node/296889741,51.5283514,-0.1389467,Shaker and Company,,,,,,,,,,,,,,,,
,NW1,NW,way,225442612,way/225442612,51.5347025,-0.1392217,Simmons,,7,Camden High Street,London,,https://www.simmonsbar.co.uk/,200,,,Mo-We 16:00-00:30, Th-Sa 16:00-01:30, Su 16:00-22:30,,,,
,NW1,NW,node,27017235,node/27017235,51.5234117,-0.1618602,Sir John Balcombe,,21,Balcombe Street,London,,,,,,,,,,,,
,NW1,NW,way,104112035,way/104112035,51.5424571,-0.1381468,Slattery's Freehouse,,69,Camden Road,London,,,,,,,,,,,,
,NW1,NW,way,1010697200,way/1010697200,51.5298862,-0.1300622,Somers Town Coffee House,,60,Chalton Street,London,,https://www.thesomerstowncoffeehouse.co.uk/,200,,,"Mo-Fr 08:00-23:00; Sa,Su 10:00-23:00",,,,,,
,NW1,NW,way,193375861,way/193375861,51.5223943,-0.1637938,Sports Bar & Grill,Stonegate,76,Melcombe Place,London,,https://www.socialpubandkitchen.co.uk/station-master-marylebone,200,,,,,,,,,
,NW1,NW,way,232592409,way/232592409,51.5375911,-0.1448634,Spread Eagle,Young's,141,Albert Street,London,+44 20 7267 1410,https://www.spreadeaglecamden.co.uk/,,,Q27084299,,,,,,,
,NW1,NW,node,294599679,node/294599679,51.5259074,-0.1378517,Square Tavern,Young's,26,Tolmers Square,London,,,,,,,,,,,,
,NW1,NW,way,850126738,way/850126738,51.5453022,-0.1461713,Tapping the Admiral,,77,Castle Road,London,+44 20 7267 6118,http://www.tappingtheadmiral.com/,200,,,Su-Tu 12:00-23:00, We-Sa 12:00-24:00,,,,,
,NW1,NW,way,474249421,way/474249421,51.545795,-0.141383,The Abbey Tavern,,124,Kentish Town Road,London,,https://www.abbey-tavern.com/,,,,"Su-Th 12:00-00:00, Fr-Sa 12:00-01:00",,,,,,
,NW1,NW,way,516754454,way/516754454,51.5388215,-0.1526087,The Albert,,11,Princess Road,London,,https://thealbertprimrosehill.co.uk/,,,,,,,,,,
,NW1,NW,node,294001546,node/294001546,51.5384321,-0.1424429,The Black Cap,,171,Camden High Street,London,,https://wearetheblackcap.com/,,,Q7718272,,,,,,,
,NW1,NW,node,293390260,node/293390260,51.5389171,-0.1418712,The Black Heart,,2-3,Greenland Place,London,+44 20 7428 9730,https://www.ourblackheart.com/,200,,,Mo-We 15:00-00:00, Th 15:00-01:00, Fr 12:00-02:00, Sa 11:00-02:00, Su 12:00-12:00,,
,NW1,NW,way,451480071,way/451480071,51.5394876,-0.1421913,The Camden Eye,,,,,,,,,,"Mo-Su,PH 12:00-20:00",,,,,,
,NW1,NW,way,281133713,way/281133713,51.5373085,-0.1409044,The Camden Head,,100,Camden High Street,London,,https://camdenhead.com/,,,Q5025775,,,,,,,
,NW1,NW,node,11445942141,node/11445942141,51.5289697,-0.1323497,The Captain Flinders,Wetherspoon,34-38,Eversholt Street,London,,https://www.jdwetherspoon.com/pubs/the-captain-flinders-euston/,200,,,,,,,,,
,NW1,NW,way,200221363,way/200221363,51.5198103,-0.1661852,The Chapel,,48,Chapel Street,London,,https://www.thechapellondon.com,,,,,,,,,,
,NW1,NW,way,225465195,way/225465195,51.5354508,-0.1390397,The Cobden,,28-30,Camden High Street,London,,,,,,,,,,,,
,NW1,NW,node,49314952,node/49314952,51.54181,-0.1359896,The Colonel Fawcett,,1,Randolph Street,London,,https://thecolonelfawcett.co.uk/,200,,,,,,,,,
,NW1,NW,way,1009113808,way/1009113808,51.5403115,-0.1354252,The Constitution,,,,,,,,,Q123759829,,,,,,,
,NW1,NW,node,8830280452,node/8830280452,51.5426466,-0.148964,The Dark Horse,,87/88,North Yard,London,,https://www.thedarkhorsecamden.com/,,,,,,,,,,
,NW1,NW,way,849284678,way/849284678,51.5409865,-0.1423365,The Devonshire Arms,,33,Kentish Town Road,London,,,,,Q5267845,,,,,,,
,NW1,NW,node,294659404,node/294659404,51.527798,-0.131988,The Doric Arch,Fuller's,,Eversholt Street,London,,https://www.doric-arch.co.uk/,200,,,Mo-Su 09:00-18:00,,,,,,
,NW1,NW,way,451762775,way/451762775,51.5374991,-0.1456809,The Dublin Castle,Free House,94,Parkway,London,,https://thedublincastle.com/,,,Q19587199,,,,,,,
,NW1,NW,way,451564160,way/451564160,51.5378217,-0.1445172,The Earl of Camden,Stonegate,55,Parkway,London,,https://www.socialpubandkitchen.co.uk/earl-of-camden,200,,,"Mo-Th 11:00-23:00; Fr,Sa 11:00-24:00; Su 11:30-22:30",,,,,,
,NW1,NW,node,3730997811,node/3730997811,51.5361199,-0.1448555,The Edinboro Castle,,57,Mornington Terrace,London,,,,,Q26407044,,,,,,,
,NW1,NW,way,300898455,way/300898455,51.5407609,-0.1438378,The Elephant's Head,,224,Camden High Street,London,,https://www.elephantsheadcamden.com/,200,,,10:00-02:00,,,,,,
,NW1,NW,way,516912955,way/516912955,51.5400099,-0.1507732,The Engineer,,65,Gloucester Avenue,London,,https://www.theengineerprimrosehill.co.uk/,403,,,,,,,,,
,NW1,NW,way,148155199,way/148155199,51.5219345,-0.1570068,The Globe,Greene King,43-47,Marylebone Road,London,,https://www.greeneking.co.uk/pubs/greater-london/globe,200,,,,,,,,,
,NW1,NW,way,688991974,way/688991974,51.5225607,-0.1656451,The Globe,,47,Lisson Grove,London,,https://theglobemarylebone.co.uk/,200,,,,,,,,,
,NW1,NW,way,368797311,way/368797311,51.5391313,-0.1358621,The Golden Lion,,,,,,,,,,,,,,,,
,NW1,NW,node,26610587,node/26610587,51.5394566,-0.1446078,The Good Mixer,,30,Inverness Street,London,,,,,,,,,,,,
,NW1,NW,way,108251970,way/108251970,51.5236593,-0.1432028,The Greene Man,Greene King,383,Euston Road,London,+44 20 7387 6977,https://www.greeneking.co.uk/pubs/greater-london/greene-man,200,,Q76984918,Mo-Sa 11:00-23:00, Su 11:00-22:30,,,,,
,NW1,NW,way,814956451,way/814956451,51.5419952,-0.1452493,The Hawley Arms,,,Castlehaven Road,London,,https://thehawleyarms.co.uk/,200,,Q118383202,,,,,,,
,NW1,NW,node,6677415686,node/6677415686,51.5407576,-0.1456555,The Ice Wharf,Wetherspoon,,Jamestown Road,London,+44 20 7428 3770,https://www.jdwetherspoon.com/pubs/the-ice-wharf-camden,200,,,"Mo,Tu,We,Su 08:00-23:30; Th 08:00-24:30; Fr,Sa 08:00-25:30",,,,,,
,NW1,NW,node,265649310,node/265649310,51.5414171,-0.1533533,The Lansdowne,,,,,,https://thelansdownepub.co.uk/,,,,,,,,,,
,NW1,NW,way,79813535,way/79813535,51.5428416,-0.1477108,The Lock Tavern,,35,Chalk Farm Road,London,,http://www.lock-tavern.co.uk,200,,,,,,,,,
,NW1,NW,way,148305760,way/148305760,51.5225285,-0.1568685,The Metropolitan Bar,Wetherspoon,7,"Station Approach, Marylebone Road",London,+44 20 7486 3489,https://www.jdwetherspoon.com/pubs/the-metropolitan-bar-marylebone,200,,Q88965897,Mo-Sa 08:00-23:30, Su 09:00-22:30,,,,,
,NW1,NW,way,844981115,way/844981115,51.5427515,-0.1395025,The Old Eagle,,251,Royal College Street,London,,https://theoldeaglecamden.co.uk/,404,,,,,,,,,
,NW1,NW,node,26610590,node/26610590,51.5405479,-0.1443341,The Oxford Arms,,265,Camden High Street,London,+44 20 7267 4945,https://oxfordarmscamden.co.uk,200,,,Fr-Sa 12:00-02:00, Su-Th 12:00-01:00,,,,,
,NW1,NW,node,166967411,node/166967411,51.5425434,-0.1548897,The Pembroke Castle,,150,Gloucester Avenue,London,,,,,,,,,,,,
,NW1,NW,way,689405276,way/689405276,51.5225686,-0.1665181,The Perseverance,,11,Shroton Street,London,,https://www.theperseverancemarylebone.co.uk/,,,,,,,,,,
,NW1,NW,way,1009113811,way/1009113811,51.5399568,-0.137033,The Prince Albert,,,,,,https://www.princealbert.pub/,200,,,,,,,,,
,NW1,NW,way,1308852871,way/1308852871,51.5299249,-0.1333891,The Prince Arthur,,80-82,Eversholt Street,London,,https://www.princearthur.co.uk/,,,,,,,,,,
,NW1,NW,way,520149634,way/520149634,51.5403907,-0.1540146,The Princess of Wales,,22,Chalcot Road,London,+44 20 7722 0354,https://lovetheprincess.com/,200,,,Mo-Fr 12:00-00:00, Sa 10:00-00:00, Su 10:00-23:00,,,,
,NW1,NW,way,225785469,way/225785469,51.534483,-0.1378475,The Purple Turtle,,65,Crowndale Road,London,,http://www.purpleturtlecamden.co.uk,200,,,,,,,,,
,NW1,NW,way,107530526,way/107530526,51.5405453,-0.1577382,The Queens,,49,Regent's Park Road,London,,https://www.thequeensprimrosehill.co.uk/,,,Q28402705,,,,,,,
,NW1,NW,way,132319674,way/132319674,51.5282703,-0.129012,The Rocket,Scream,120,Euston Road,London,,,,,Q18390480,,,,,,,
,NW1,NW,way,946022259,way/946022259,51.5351899,-0.1417022,The Sheephaven Bay,,2,Mornington Street,London,+44 20 7380 1323,https://sheephavenbaycamden.co.uk/,200,,,Mo-Sa 11:00-23:00, Su 11:00-22:30,,,,,
,NW1,NW,node,6381240591,node/6381240591,51.5280324,-0.1328679,The Signal Box,Fuller's,,Eversholt Street,London,,https://www.signalboxeuston.co.uk/,200,,,,,,,,,
,NW1,NW,way,225302691,way/225302691,51.5338211,-0.1419375,The Victoria,,,,,,,,,,,,,,,,
,NW1,NW,node,300500863,node/300500863,51.5292754,-0.1439959,The Victory,,,,,,,,,,,,,,,,
,NW1,NW,node,49311908,node/49311908,51.5239797,-0.1585799,The Volunteer,,245-247,Baker Street,London,,https://www.thevolunteernw1.co.uk/,403,,Q26639765,,,,,,,
,NW1,NW,node,296891969,node/296891969,51.5391316,-0.1422001,The World's End,,174,Camden High Street,London,,https://theworldsend.co.uk/,,,Q7775871,,,,,,,
,NW1,NW,way,193375860,way/193375860,51.5223546,-0.1634813,Victoria & Albert,,131-151,Melcombe Place,London,,,,,,,,,,,,
,NW1,NW,node,11545207226,node/11545207226,51.5415191,-0.1363874,Werewolf Beer,,87,Randolph Street,London,,https://www.werewolfbeer.com/,200,,,"We, Fr 16:00-21:00; Sa 12:00-21:00; Su 14:00-21:00",,,,,,
,NW1,NW,node,362582983,node/362582983,51.5303666,-0.1411399,White mustache,,7a,Stanhope Parade,London,,,,,,,,,,,,
,NW10,NW,node,304421987,node/304421987,51.5354797,-0.2436931,Angie's,,127,High Street Harlesden,London,,,,,,,,,,,,
,NW10,NW,way,123372224,way/123372224,51.5468723,-0.2302432,Flynn's,,117,High Road,London,,,,,,,,,,,,
,NW10,NW,node,304145828,node/304145828,51.53439,-0.260462,Grand Junction Arms,Young's,,,,,,,,,,,,,,,
,NW10,NW,way,460379480,way/460379480,51.5348421,-0.2199113,Maggie's Bar,,102,Chamberlayne Road,London,,,,,,,,,,,,
,NW10,NW,way,467012110,way/467012110,51.5286603,-0.2165136,Parlour Kensal,,5,Regent Street,London,,https://www.parlourkensal.com/,200,,,,,,,,,
,NW10,NW,way,256915441,way/256915441,51.5362605,-0.244932,Royal Oak,,95,High Street Harlesden,London,,https://www.craftunionpubs.com/royal-oak-harlesden,,,,,,,,,,
,NW10,NW,way,439016355,way/439016355,51.5340706,-0.2186709,The Chamberlayne,,83,Chamberlayne Road,London,,https://thechamberlayne.com/,,,,,,,,,,
,NW10,NW,way,1316914002,way/1316914002,51.5359825,-0.2441984,The Green Man,,109,High Street Harlesden,London,+44 20 8965 6443,,,,,,,,,,,
,NW10,NW,way,1311966735,way/1311966735,51.5352729,-0.2265726,The Island,,123,College Road,London,+44 20 8960 0693,https://theislandnw10.com/,200,,,Mo-Sa 12:00-23:00, Su 12:00-22:30,,,,,
,NW10,NW,way,229533245,way/229533245,51.5454222,-0.2303539,The Rising Sun,,,Chambers Lane,London,,,,,,,,,,,,
,NW10,NW,way,1315886898,way/1315886898,51.5365849,-0.2478768,The Shawl,,25,High Street Harlesden,London,,,,,,,,,,,,
,NW10,NW,way,256331320,way/256331320,51.5322471,-0.2178703,The Whippet Inn,,64-66,Chamberlayne Road,London,+44 20 8968 8142,https://www.urbanpubsandbars.com/venues/the-whippet-inn,200,,,,,,,,,
,NW10,NW,node,6019922913,node/6019922913,51.5594154,-0.2501576,Tiffty Tom's,,249,Neasden Lane,London,,,,,,,,,,,,
,NW10,NW,node,896149763,node/896149763,51.54892,-0.2415688,Tony's,,,,,,,,,,,,,,,,
,NW10,NW,way,477964006,way/477964006,51.5289095,-0.2183454,William IV,,786,Harrow Road,London,,https://locipubs.com/william/,,,,,,,,,,
,NW10,NW,node,304464944,node/304464944,51.5401392,-0.2535523,Wishing Well,,,,,,,,,,,,,,,,
,NW11,NW,way,143214350,way/143214350,51.5727282,-0.1959228,The Refectory,,,,,,https://refectorypub.com/,200,,,,,,,,,
,NW2,NW,node,408561640,node/408561640,51.5480318,-0.2235729,Angie's III,,,,,,,,,,,,,,,,
,NW2,NW,supabase,,0e8b618d-46a8-4f97-96e2-b8498da32e8c,51.558,-0.206619,Brondesbury Sports Club,Independent,,,,(020) 8452 2983,,,,,,,,,,,
,NW2,NW,node,12229930329,node/12229930329,51.5605361,-0.2526835,Katie's Bar,,,,,,,,,,,,,,,,
,NW2,NW,node,410936555,node/410936555,51.5572254,-0.2148383,Lucky 7,,,,,,,,,,,,,,,,
,NW2,NW,node,410949906,node/410949906,51.5559388,-0.2145933,McGovern's,,,Cricklewood Broadway,London,,,,,,,,,,,,
,NW2,NW,node,411115268,node/411115268,51.5536653,-0.2115593,The Beaten Docket,Wetherspoon,,Cricklewood Broadway,London,,https://www.jdwetherspoon.com/pubs/the-beaten-docket-cricklewood,200,,Q88916789,,,,,,,
,NW2,NW,way,172055445,way/172055445,51.5566168,-0.2141546,The Crown,,,,,,,,,Q27085857,,,,,,,
,NW2,NW,node,411115264,node/411115264,51.5535658,-0.2120334,The Windmill,,,Cricklewood Broadway,,,https://www.windmillhotelnorthlondon.co.uk/,,,,,,,,,,
,NW2,NW,node,812151434,node/812151434,51.5667671,-0.233309,Whelan's,,341,Oxgate Lane,London,,,,,,,,,,,,
,NW3,NW,way,523400975,way/523400975,51.5588884,-0.1775081,Duke of Hamilton,,,New End,London,,https://locipubs.com/duke/,,,Q23304816,,,,,,,
,NW3,NW,way,199398431,way/199398431,51.555662,-0.1768585,King William IV,,,,,,,,,Q26432008,,,,,,,
,NW3,NW,way,85192380,way/85192380,51.5468026,-0.1589108,Sir Richard Steele,,97,Haverstock Hill,London,,https://thesteelespub.co.uk/,200,,Q24553438,,,,,,,
,NW3,NW,node,596791858,node/596791858,51.554133,-0.164588,South End Green Social,,154-156,Fleet Road,London,,,,,,,,,,,,
,NW3,NW,way,334243397,way/334243397,51.5698713,-0.1740639,Spaniards Inn,,,,,,,,,Q15278847,,,,,,,
,NW3,NW,way,373710205,way/373710205,51.544046,-0.1525996,The Enterprise,,2,Haverstock Hill,London,+44 20 7485 2659,https://camdenenterprise.com/,200,,,"Su-Th 11:00-23:00; Fr,Sa 11:00-01:00",,,,,,
,NW3,NW,node,311188199,node/311188199,51.5566015,-0.1772469,The Flask,,,,,,,,,Q15957066,,,,,,,
,NW3,NW,way,131196049,way/131196049,51.5568805,-0.168968,The Freemasons Arms,,,,,,https://www.freemasonsarms.co.uk/,403,,,,,,,,,
,NW3,NW,way,1240005017,way/1240005017,51.5546837,-0.1655814,The Garden Gate,,14,South End Road,London,+44 20 7435 4938,https://www.thegardengatehampstead.co.uk/,403,,,,,,,,,
,NW3,NW,node,292183282,node/292183282,51.5524009,-0.1673616,The George,Greene King,,,,,https://www.greeneking.co.uk/pubs/greater-london/george,200,,,,,,,,,
,NW3,NW,way,942555974,way/942555974,51.5467179,-0.1578309,The Haverstock Tavern,,94,Haverstock Hill,London,,https://thehaverstocktavern.co.uk,200,,,Mo-Th 12:00-23:00, Fr-Sa 12:00-00:00, Su 12:00-22:30, PH off,,,
