id,name,operator,calc_postcode_district,calc_postcode_area,lat,lon,addr_housenumber,addr_street,addr_city,serper_query,confidence,suggested_website,suggested_website_original,validation_status,alternates_json,notes
d336c8d3-78d5-4826-80b7-9f6794822330,Drift,Drake & Morgan,EC2N,EC,51.5164,-0.0810669,,,,"""Drift"" pub London EC2N",0.000,https://www.drakeandmorgan.co.uk/the-drift/,https://www.drakeandmorgan.co.uk/the-drift/,200,"[""https://scarlettlondon.com/blog/drift-bishopsgate"", ""https://www.thecaterer.com/news/just-opened-the-drift-london"", ""https://www.excel.london/organiser/visitor-experience/restaurants-bars/the-drift"", ""https://www.tagvenue.com/venues/london/798/the-drift"", ""https://www.drakeandmorgan.co.uk/the-drift/menus/""]",heuristic:https://www.drakeandmorgan.co.uk/the-drift/;ai_confirmed_loc_fail=district_only_no_geo
node/306135577,Phoenix,,EC2N,EC,51.5149462,-0.0855573,26,Throgmorton Street,London,"""Phoenix"" pub London 26 Throgmorton Street EC2N",0.950,https://www.thephoenixec2.co.uk/,https://www.thephoenixec2.co.uk/,200,"[""https://the-phoenix.wheree.com/"", ""https://www.aaa.com/tripcanvas/restaurant/the-phoenix-whitechapel-AA9621"", ""https://www.novacircle.com/spots/europe/united-kingdom/england/london/london/the-phoenix-ec0ceb"", ""https://www.mapquest.com/gb/greater-london/the-phoenix-778390618"", ""https://www.thephoenixec2.co.uk/menus""]","openai:The URL explicitly references 'The Phoenix' at 'Throgmorton Street' and 'EC2', matching the pub's address and district. The page title and snippet confirm the location near Bank and Liverpool Street with relevant pub details. It has the highest combined page evidence and geo bonus scores, indicating strong location and content relevance.;loc_ok=near_coords"
c878f9cb-8a31-4a78-ad6a-4826c4c22504,Brasserie Blanc,Brasserie Blanc,EC2R,EC,51.5143,-0.086553,,,,"""Brasserie Blanc"" pub London EC2R",0.000,https://brasserieblanc.com/brasseries/threadneedle-street/,https://brasserieblanc.com/brasseries/threadneedle-street/,200,"[""https://brasserieblanc.com/"", ""https://brasserieblanc.com/brasseries/"", ""https://www.pubsgalore.co.uk/pubs/83116/"", ""https://www.mapquest.com/gb/england/brasserie-blanc-threadneedle-street-775728710"", ""https://www.thefork.com/restaurant/brasserie-blanc-threadneedle-street-r836607""]",heuristic:https://brasserieblanc.com/brasseries/threadneedle-street/;ai_confirmed_loc_fail=district_only_no_geo
node/12250692107,Goldwood,,EC2R,EC,51.5145461,-0.0908832,,,,"""Goldwood"" pub London EC2R",0.900,https://www.fanzo.com/en/bar/129282/goldwood-sports-pub-kitchen,https://www.fanzo.com/en/bar/129282/goldwood-sports-pub-kitchen,200,"[""https://mapy.com/en/?source=osm&id=1216036141"", ""https://www.venuecrew.com/uk/venues/goldwood-sports-pub-kitchen/"", ""https://www.sportlondon.com/goldwood"", ""https://www.thefork.com/restaurant/goldwood-r853370"", ""https://autoreserve.com/en/restaurants/3ssS7ZzgHUwSU5BfxGWS""]","openai:This candidate includes the exact district EC2R and a close postcode EC2R 8EB matching the pub's location, with a detailed page for Goldwood Sports Pub & Kitchen at 30 Old Jewry, London, which aligns well with the pub's known location and name. Other candidates are either map or aggregator sites or less specific.;loc_ok=near_coords"
way/159751191,Old Doctor Butler's Head,Shepherd Neame,EC2R,EC,51.5156771,-0.0902787,2,Mason's Avenue,London,"""Old Doctor Butler's Head"" pub London 2 Mason's Avenue EC2R",0.000,https://pubwiki.co.uk/Pubs18/CityofLondon.shtml,https://pubwiki.co.uk/Pubs18/CityofLondon.shtml,200,"[""https://www.squaremile.app/"", ""https://www.yell.com/s/pubs-ec2v.html"", ""https://www.yell.com/s/pubs-moorgate-central+london.html"", ""https://streets.openalfa.co.uk/streets/london-wall-city-of-london"", ""https://streets.openalfa.co.uk/streets/basinghall-street-ec2p-bassishaw-ward-city-of-london""]","heuristic:https://pubwiki.co.uk/Pubs18/CityofLondon.shtml;ai_review=The URL is a generic City of London pubs listing page, not an official site or operator page specifically for Old Doctor Butler's Head at 2 Mason's Avenue."
f5c2e112-0ddd-4886-b4d9-3983d4bd87fb,Wood Street,Independent,EC2Y,EC,51.5188,-0.0929912,,,,"""Wood Street"" pub London EC2Y",0.000,https://woodstreetbar.co.uk/,https://woodstreetbar.co.uk/,200,"[""https://www.squaremeal.co.uk/restaurants/wood-street-bar-restaurant_1718"", ""https://www.mapquest.com/gb/england/wood-street-bar-restaurant-527174646"", ""https://www.chalkysticks.com/places/wood-street-bar-kitchen"", ""https://www.flickr.com/photos/55935853@N00/54932437910/"", ""https://find-and-update.company-information.service.gov.uk/company/08383859/officers""]",heuristic:https://woodstreetbar.co.uk/;ai_confirmed_loc_fail=district_only_no_geo
node/4009487830,City Bar & Kitchen,,EC3A,EC,51.5152081,-0.0774089,9,Stoney Lane,London,"""City Bar & Kitchen"" pub London 9 Stoney Lane EC3A",0.000,https://shopmerit.com/attractions/searchresults/?gid=6690593&cid=23&view=grid&page=12,https://shopmerit.com/attractions/searchresults/?gid=6690593&cid=23&view=grid&page=12,200,"[""https://jobtoday.com/gb/company/bar-and-kitchen-city-bar-and-kitchen-JvoLRd"", ""https://www.pigsear.org.uk/2017guide.html"", ""https://aldgateconnect.london/reopening-of-outdoor-dining-in-aldgate/"", ""https://www.pigsear.org.uk/pub%20news.htm"", ""https://shopmerit.com/attractions/searchresults/?gid=2642487&cid=23&page=12""]","heuristic:https://shopmerit.com/attractions/searchresults/?gid=6690593&cid=23&view=grid&page=12;ai_review=URL is a generic attractions search results page, not an official site for City Bar & Kitchen at 9 Stoney Lane, London."
a4245ce0-9970-41a5-9c82-9526c3ef3d04,Lion,Independent,EC3A,EC,51.5148,-0.078162,,,,"""Lion"" pub London EC3A",0.000,https://www.lionec3.co.uk/,https://www.lionec3.co.uk/,200,"[""https://www.squaremeal.co.uk/restaurants/the-lion-houndsditch_11406"", ""https://www.novacircle.com/spots/europe/united-kingdom/london-region/city-of-london/london/the-lion-661550"", ""https://www.lionec3.co.uk/menu""]",heuristic:https://www.lionec3.co.uk/;ai_confirmed_loc_fail=district_only_no_geo
way/156734417,The Craft Beer Co,The Craft Beer Co.,EC3A,EC,51.5136899,-0.0785468,29-31,Mitre Street,London,"""The Craft Beer Co"" pub London 29-31 Mitre Street EC3A",0.950,https://www.thecraftbeerco.com/st-mary-axe,http://www.thecraftbeerco.com/st-mary-axe,200,"[""https://the-craft-beer-co-st-mary-axe.wheree.com/"", ""https://www.squaremeal.co.uk/restaurants/craft-beer-co-st-mary-axe_10584"", ""https://london.randomness.org.uk/wiki.cgi?Craft_Beer_Co.,_EC3A_5BU"", ""https://www.beeradvocate.com/beer/profile/63750/?view=ratings&ba=Beginner2"", ""https://www.tagvenue.com/venues/greater-london/63843/the-craft-beer-co-st-mary-axe""]","openai:This URL is the official site of The Craft Beer Co. for the St Mary Axe location, explicitly listing the address 29-31 Mitre Street, London, EC3A matching the pub's details.;loc_ok=district+address"
node/116097730,The Lion Houndsditch,,EC3A,EC,51.5148281,-0.0781193,31,Houndsditch,London,"""The Lion Houndsditch"" pub London 31 Houndsditch EC3A",0.950,https://www.lionec3.co.uk/,https://www.lionec3.co.uk/about-us,200,"[""https://mapstr.com/place/msdqSSQr25g"", ""https://www.lionec3.co.uk/about-us"", ""https://www.squaremeal.co.uk/restaurants/the-lion-houndsditch_11406"", ""https://www.zoominfo.com/c/the-lion/397687569"", ""https://www.booknbook.uk/restaurant/the-lion-houdsditch/profile""]","openai:The URL is the official site for The Lion Houndsditch pub at 31 Houndsditch, London EC3A, matching the address and name exactly. It is not an aggregator or social network and clearly represents the pub.;loc_ok=address_tokens"
node/366073061,The Old Tea Warehouse,,EC3A,EC,51.5135527,-0.0788734,4-8,Creechurch Lane,London,"""The Old Tea Warehouse"" pub London 4-8 Creechurch Lane EC3A",0.950,https://www.theoldteawarehouse.co.uk/,https://www.theoldteawarehouse.co.uk/,200,"[""https://www.citypubs.co.uk/pubs/theoldteawarehouse.html"", ""https://jambell.com/pubcrawl/2009"", ""https://pubwiki.co.uk/Pubs18/CityofLondon.shtml"", ""https://www.allinlondon.co.uk/clubs-bars/pubs/10291-the-old-tea-warehouse"", ""https://www.192.com/atoz/business/london/warehouses/""]","openai:The URL is the official website with the exact pub name and location in the City of London, matching the address and geo coordinates closely.;loc_ok=near_coords"
way/326328749,Bunch of Grapes,,EC3M,EC,51.5123077,-0.0830799,14,Lime Street,London,"""Bunch of Grapes"" pub London 14 Lime Street EC3M",0.900,https://pubwiki.co.uk/LondonPubs/StDionisBackchurch/BunchofGrapes.shtml,https://pubwiki.co.uk/LondonPubs/StDionisBackchurch/BunchofGrapes.shtml,200,"[""https://mapy.com/en/?source=osm&id=19431473"", ""https://www.thecityofldn.com/directory/the-bunch-of-grapes/"", ""https://www.tagvenue.com/venues/london/33794/bunch-of-grapes"", ""https://www.nicholsonspubs.co.uk/restaurants/london/thebunchofgrapes"", ""https://www.mapquest.com/gb/england/the-bunch-of-grapes-777478753""]","openai:The URL explicitly mentions the pub name and exact address 14 Lime Street, EC3M matching the given pub location, indicating a strong match for this specific Bunch of Grapes pub in London.;loc_ok=district+address"
way/231202433,East India Arms,,EC3M,EC,51.512326,-0.0792112,67,Fenchurch Street,London,"""East India Arms"" pub London 67 Fenchurch Street EC3M",0.950,https://www.eastindiaarms.co.uk/,https://www.eastindiaarms.co.uk/,200,"[""https://mapy.com/en/?source=osm&id=13128052"", ""https://www.hmdb.org/m.asp?m=121553"", ""https://www.novacircle.com/en-gb/spots/europe/united-kingdom/london-region/london-borough-of-city-of-london/london/east-india-arms-1e7fdb"", ""https://www.eastindiaarms.co.uk/contact-us""]","openai:The URL is the official website of the East India Arms pub on Fenchurch Street, London, matching the address and name exactly with strong page evidence.;loc_ok=district+address"
node/4564625488,Nancy Spains,,EC3M,EC,51.5116889,-0.0826189,143,Fenchurch Street,London,"""Nancy Spains"" pub London 143 Fenchurch Street EC3M",0.000,https://nancyspains.co.uk/,https://nancyspains.co.uk/,200,"[""https://nancyspains.co.uk/monument/"", ""https://nancyspains.co.uk/our-story/"", ""https://www.pubsgalore.co.uk/pubs/63477/"", ""https://www.mapquest.com/gb/england/nancy-spains-monument-800966289"", ""https://www.theupcoming.co.uk/2025/09/01/nancy-spains-monument-to-reopen-after-refurbishment-with-2-murphys-pints-and-late-night-hours/""]",heuristic:https://nancyspains.co.uk/;ai_confirmed_loc_fail=no_location_match
node/12599228001,Feeney's 5 Lloyds Avenue,,EC3N,EC,51.5118019,-0.0774811,5,Lloyd's Avenue,London,"""Feeney's 5 Lloyds Avenue"" pub London 5 Lloyd's Avenue EC3N",0.900,https://www.feeneysirishpub.com/,https://www.feeneysirishpub.com/,200,"[""https://mapcarta.com/N12599228001"", ""https://streets.openalfa.co.uk/streets/crutched-friars-ec3n-tower-ward"", ""https://near-me-uk.co.uk/pubs/london/feeney-s-5-lloyds-avenue-lloyd-s-avenue-5-ec3n-3ae/"", ""https://www.postcard.inc/places/feeneys-5-lloyds-avenue-london-IYgGSJhIGMX""]","openai:The URL is the official website for Feeney's 5 Lloyds Avenue, explicitly mentioning the pub name and location, with contact details matching the address. Other candidates are directories or aggregators without official branding.;loc_ok=district+address"
018d8b93-01e9-44f2-89ba-ca15c8c2ba1f,Seething Lane Tap,Independent,EC3N,EC,51.51,-0.0793881,,,,"""Seething Lane Tap"" pub London EC3N",0.000,"https://london.randomness.org.uk/wiki.cgi?Seething_Lane_Tap,_EC3N_4AX","https://london.randomness.org.uk/wiki.cgi?Seething_Lane_Tap,_EC3N_4AX",200,"[""https://www.accessable.co.uk/brewdog/access-guides/the-seething-lane-tap"", ""https://www.beerguideldn.com/pubs.php?IDKEY=160"", ""https://x.com/seethinglanetap"", ""https://hospitalityrewards.co.uk/listings/seething-lane-tap-london/"", ""https://www.mapquest.com/gb/england/seething-lane-tap-797980728""]","heuristic:https://london.randomness.org.uk/wiki.cgi?Seething_Lane_Tap,_EC3N_4AX;ai_review=URL is a third-party guide page, not the official site or operator page for Seething Lane Tap"
way/141393953,The Crutched Friar,,EC3N,EC,51.5111875,-0.0788842,39-41,Crutched Friars,London,"""The Crutched Friar"" pub London 39-41 Crutched Friars EC3N",0.900,https://www.citypubs.co.uk/pubs/thecrutchedfriar.html,http://www.citypubs.co.uk/pubs/thecrutchedfriar.html,200,"[""https://www.squaremeal.co.uk/restaurants/crutched-friar_18780"", ""https://www.mapquest.com/gb/england/the-crutched-friar-523758810"", ""https://www.novacircle.com/spots/europe/united-kingdom/england/london-borough-of-city-of-london/london/the-crutched-friar-38f87e"", ""https://www.pubsmiths.co.uk/crutched-friar-aldgate"", ""https://www.tagvenue.com/venues/london/44780/crutched-friar-london""]","openai:The URL matches the pub name exactly and includes the full address 39-41 Crutched Friars with postcode EC3N 2AE, confirming it is the correct venue. It is not an aggregator or social network and appears to be an official or operator site.;loc_ok=district+address"
node/12534156760,The Fenchurch,,EC3N,EC,51.5126038,-0.0784658,72,Fenchurch Street,London,"""The Fenchurch"" pub London 72 Fenchurch Street EC3N",0.950,https://www.thefenchurchec3.com/,https://www.thefenchurchec3.com/,200,"[""https://www.thefenchurchec3.com/pics"", ""https://squaremile.app/"", ""https://nla-production-media.s3.eu-west-2.amazonaws.com/15275/NLQ-Issue-33-Full.pdf?v=1691673760"", ""https://www.pubsgalore.co.uk/towns/ec3/central-london/"", ""https://ra.co/clubs/uk/london""]","openai:The URL matches the pub name exactly and the snippet mentions the address 72 Fenchurch St, London EC3M, which closely matches the given address and district EC3N, indicating it is the correct official website for The Fenchurch pub.;loc_ok=address_tokens"
way/169291627,The Three Lords,,EC3N,EC,51.5125184,-0.0753313,27,Minories,London,"""The Three Lords"" pub London 27 Minories EC3N",0.900,https://www.citypubs.co.uk/pubs/thethreelords.html,http://www.citypubs.co.uk/pubs/thethreelords.html,200,"[""https://www.pubsgalore.co.uk/pubs/53814/"", ""https://assets.savills.com/properties/GB0456S212905/fd9a6435ee5b48055a93ac17ba09aac0-three-lords-london.pdf"", ""https://www.novacircle.com/spots/europe/united-kingdom/england/london-borough-of-tower-hamlets/london/the-three-lords-3d3523"", ""https://www.buildington.co.uk/buildings/11459/england/london-ec3n/27-minories/the-three-lords"", ""https://wanderlog.com/place/details/4614529/the-three-lords""]","openai:The CityPubs URL explicitly matches the pub name and address (27 Minories, EC3N) and is a known pub chain site, making it the most authoritative and relevant official source for this pub.;loc_ok=district+address"
e4317f54-7d00-407f-b7c3-aef59457d197,Traitors Gate,Independent,EC3N,EC,51.5098,-0.0784238,,,,"""Traitors Gate"" pub London EC3N",0.000,https://www.functionfixers.co.uk/venue/traitors-gate/,https://www.functionfixers.co.uk/venue/traitors-gate/,200,"[""https://www.happycow.net/reviews/traitors-gate-london-448922"", ""https://www.findmeglutenfree.com/biz/traitors-gate/6280317354246144"", ""https://www.mcmullens.co.uk/local-pub/traitors-gate/"", ""https://www.tagvenue.com/venues/london/13417/traitors-gate-tower-hill"", ""https://www.novacircle.com/spots/europe/united-kingdom/london-region/tower-hill/london/traitors-gate-tower-hill-pub-59dff4/menu""]","heuristic:https://www.functionfixers.co.uk/venue/traitors-gate/;ai_review=The URL is a venue listing on a third-party function room site, not the official site or operator page for the Traitors Gate pub itself."
node/259248888,Agenda,,EC3R,EC,51.5108908,-0.0811851,,,,"""Agenda"" pub London EC3R",0.000,https://www.skiddle.com/whats-on/London/Agenda/,https://www.skiddle.com/whats-on/London/Agenda/,200,"[""https://ra.co/clubs/5802"", ""https://www.danceweb.co.uk/map-agenda-bar-london/6921_13.aspx"", ""https://www.chooseyourvenue.com/venue/agenda-bar/anniversary-party"", ""https://licklist.co.uk/agenda"", ""https://www.cheersm8.com/bars-pubs/eng/london/agenda-bar""]","heuristic:https://www.skiddle.com/whats-on/London/Agenda/;ai_review=URL is a third-party event listing site, not the official site or operator page for the pub Agenda"
